Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 225,000","Ascotte Boulevard, Semenyih","Service Residence For Sale, listed 1 hour ago",860,3,2,Freehold,https://www.mudah.my/ascotte-boulevard-100-loan-semenyih-860sqft-below-market-1k-book-111279344.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 125,000","Putra Raya Apartment, Seri Kembangan","Apartment For Sale, listed 1 hour ago",682,3,2,Leasehold,https://www.mudah.my/new-paint-near-mrt-putra-raya-taman-pinggiran-seri-kembangan-105551235.htm,"Parking, Playground, Minimart"
"RM 220,000","Pangsapuri Mutiara Subang, Shah Alam","Condominium For Sale, listed 1 hour ago",850,3,2,Leasehold,https://www.mudah.my/850sqft-ada-lift-pangsapuri-mutiara-subang-seksyen-u5-shah-alam-111279293.htm,"Parking, Security, Swimming Pool, Playground"
"RM 1,380,000","Armanee Terrace II, Damansara Perdana","Condominium For Sale, listed 1 hour ago","2,652",4,4,Leasehold,https://www.mudah.my/4-parking-duplex-condominium-armanee-terrace-ii-damansara-perdana-110450632.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Jogging Track, Tennis Court, Squash Court"
"RM 357,000","Almyra Residences, Bangi","Service Residence For Sale, listed 1 hour ago","1,044",3,3,Freehold,https://www.mudah.my/booking-rm1-000-freehold-almyra-residence-bandar-puteri-bangi-109741881.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 330,000","Palma Perak, Kota Damansara","Apartment For Sale, listed 1 hour ago",859,3,2,Leasehold,https://www.mudah.my/booking-1k-ground-floor-apartment-palma-perak-kota-damansara-109727984.htm,"Parking, Security, Playground"
"RM 120,000","Semenyih Mewah, Semenyih","Flat For Sale, listed 1 hour ago",650,3,2,Freehold,https://www.mudah.my/0-deposit-fully-renovated-pangsapuri-semenyih-mewah-semenyih-109694785.htm,Playground
"RM 290,000","Ayuman Suites, Gombak","Service Residence For Sale, listed 1 hour ago",557,3,2,Freehold,https://www.mudah.my/good-for-investment-ayuman-service-suites-gombak-111279501.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
"RM 360,000","SD Apartments II, Bandar Sri Damansara","Apartment For Sale, listed 1 hour ago",807,3,2,Freehold,https://www.mudah.my/cashback-lower-full-loan-sd-apartment-2-kepong-bandar-sri-damansara-110309511.htm,"Parking, Security, Playground"
"RM 375,000","Kenwingston Square Garden, Cyberjaya","Service Residence For Sale, listed 1 hour ago",650,2,1,Freehold,https://www.mudah.my/fully-furnished-mid-level-soho-kenwingston-square-garden-cyberjaya-111279492.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Multipurpose hall, Club house, Jogging Track"
"RM 395,000","Nadayu 801 @ Subang Murni, Shah Alam","Apartment For Sale, listed 1 hour ago",951,3,2,Leasehold,https://www.mudah.my/service-apartment-nadayu801-damansara-west-subang-bestari-nonbumi-lot-110478796.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 360,000","168 Park, Selayang","Service Residence For Sale, listed 1 hour ago",674,2,2,Leasehold,https://www.mudah.my/168-park-selayang-fast-move-in-condo-with-mall-fully-furnished-2-cp-110633979.htm,"Parking, Swimming Pool, Barbeque area"
"RM 579,000","THE VUE @ MONTEREZ, Shah Alam","Condominium For Sale, listed 1 hour ago","1,170",4,3,Leasehold,https://www.mudah.my/shah-alam-seksyen-u9-pure-residental-ready-by-2025-shah-alam-111267393.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Squash Court"
"RM 345,000","Residensi Adelia 2, Kajang","Apartment For Sale, listed 1 hour ago","1,045",3,3,Freehold,https://www.mudah.my/end-unit-high-floor-residensi-adelia-3-block-d-bangi-avenue-111154940.htm,"Parking, Security, Lift, Swimming Pool, Playground, Club house, Jogging Track"
"RM 580,000","THE VUE @ MONTEREZ, Shah Alam","Condominium For Sale, listed 1 hour ago","1,170",4,3,Leasehold,https://www.mudah.my/shah-alam-seksyen-u9-pure-residental-ready-by-2025-shah-alam-110653309.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Squash Court"
"RM 280,000","Zahra Residensi, Semenyih","Condominium For Sale, listed 1 hour ago","1,007",3,2,Freehold,https://www.mudah.my/100-loan-zahra-residensi-1007sf-semenyih-below-market-price-110267493.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall"
"RM 229,000","Amazing Heights, Klang","Apartment For Sale, listed 1 hour ago",883,3,2,Freehold,https://www.mudah.my/full-loan-amazing-heights-apartment-sg-udang-klang-110476021.htm,"Security, Swimming Pool, Playground, Jogging Track"
"RM 310,000","Seri Mutiara Apartment @ Setia Alam, Setia Alam","Apartment For Sale, listed 1 hour ago",940,3,2,Freehold,https://www.mudah.my/actual-price-seri-mutiara-apartment-setia-alam-2park-100-loan-lppsa-110526239.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 260,000","Pangsapuri Kemuning Aman, Shah Alam","Apartment For Sale, listed 1 hour ago",736,3,2,Freehold,https://www.mudah.my/good-condition-pangsapuri-kemuning-aman-bukit-rimau-shah-alam-107288866.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Sauna, Minimart, Multipurpose hall, Jogging Track, Squash Court"
"RM 225,000","Taman Kajang Utama, Kajang","Apartment For Sale, listed 1 hour ago",992,3,2,Freehold,https://www.mudah.my/terus-tinggal-under-mv-apartment-sutera-taman-kajang-utama-108563886.htm,"Parking, Security, Playground"
"RM 255,000","Vesta View Apartment @ Taman Putra Impian, Kajang","Apartment For Sale, listed 1 hour ago",955,3,2,Leasehold,https://www.mudah.my/actual-price-vesta-view-taman-putra-impian-kajang-955sf-100-fulloan-108435283.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart"
"RM 250,000","Vista Millennium Condominiums, Puchong","Condominium For Sale, listed 1 hour ago",800,3,2,Leasehold,https://www.mudah.my/booking-1k-vista-millennium-nego-diskaun-80k-puchong-perdana-110188288.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Jogging Track"
"RM 310,000","Amara Service Residences, Batu Caves","Service Residence For Sale, listed 1 hour ago","1,012",3,2,Freehold,https://www.mudah.my/2-carpark-reno-balcony-amara-residence-condo-batu-caves-sri-gombak-102330063.htm,"Security, Lift, Swimming Pool, Gymnasium, Sauna, Barbeque area, Minimart"
"RM 179,000","Pusat Hentian Kajang, Kajang","Flat For Sale, listed 1 hour ago",811,3,2,Freehold,https://www.mudah.my/combo-dapat-rumah-penyewa-melayu-flat-di-pusat-hentian-kajang-104374666.htm,Parking
"RM 370,000","D Tinggian Suasana, Cheras","Apartment For Sale, listed 1 hour ago",917,3,2,Freehold,https://www.mudah.my/nego-fully-furnish-full-reno-d-tinggian-suasana-cheras-selangor-106898218.htm,"Parking, Security"
"RM 350,000","Lily & Rose, Petaling Jaya","Apartment For Sale, listed 1 hour ago",940,3,2,Freehold,https://www.mudah.my/lily-rose-apartment-kelana-jaya-save-100k-freehold-renovated-nice-109890125.htm,Timeout
"RM 230,000","Danau Sutera Apartment, Kundang","Apartment For Sale, listed 22 hours ago","1,290",4,3,Leasehold,https://www.mudah.my/duplex-apartment-kundang-selangor-below-market-value-111268971.htm,"Parking, Security, Swimming Pool, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 139,000","Bandar Bukit Tinggi 1 Shop Apartment, Klang","Apartment For Sale, listed 1 week ago",750,3,2,Freehold,https://www.mudah.my/bandar-bukit-tinggi-klang-shop-apartment-full-loan-110890486.htm,Timeout
"RM 335,000","Kita Mekar @ KITA, Cybersouth, Dengkil","Townhouse Condo For Sale, listed 5 days ago","1,078",3,2,Freehold,https://www.mudah.my/full-loan-5-mins-to-cyberjaya-monthly-rm14xx-111177042.htm,"Parking, Security, Playground, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court"
"RM 310,000","Semarak & Penaga Condominium, Batu Caves","Condominium For Sale, listed 1 hour ago","1,100",3,2,Leasehold,https://www.mudah.my/semarak-penaga-1100sf-full-loan-amara-simfoni-height-symphony-height-104111503.htm,"Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 273,300","Ashino @ Gravit8, Port Klang","Service Residence For Sale, listed 1 hour ago",872,3,2,Freehold,https://www.mudah.my/below-market-gravit-8-3-rooms-kota-bayu-emas-port-klang-2-carpark-110004297.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 290,000","Pangsapuri Permai Puteri, Ampang","Apartment For Sale, listed 1 hour ago",833,3,2,Leasehold,https://www.mudah.my/pangsapuri-permai-puteri-ampang-111250335.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 135,000","Rista Villa Apartment, Puchong","Apartment For Sale, listed 1 hour ago",606,3,2,Leasehold,https://www.mudah.my/cash-back-full-loan-rista-villa-apartment-puchong-taman-putra-perdana-107473328.htm,Parking
"RM 110,000","Sri Impian ( Ukay Perdana ), Ampang","Flat For Sale, listed 1 hour ago",650,2,1,Leasehold,https://www.mudah.my/flat-apartment-sri-seri-impian-ukay-perdana-111279213.htm,Playground
"RM 270,000","Seri Ixora Apartment, Shah Alam","Apartment For Sale, listed 1 hour ago",800,3,2,Freehold,https://www.mudah.my/seri-ixora-apartment-100-loan-shah-alam-800sqft-below-market-111279060.htm,"Parking, Security, Playground, Multipurpose hall, Tennis Court"
"RM 508,000","City of Green Condominium, Seri Kembangan","Service Residence For Sale, listed 1 hour ago","1,200",3,3,Freehold,https://www.mudah.my/cashback-full-loan-facing-klcc-city-of-green-bukit-jalil-kuala-lumpur-110308665.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall"
"RM 378,000","121 Residences, Petaling Jaya","Service Residence For Sale, listed 1 hour ago",450,2,1,Leasehold,https://www.mudah.my/brand-new-full-loan-121-residence-petaling-jaya-uptown-sungai-kayu-ara-108443629.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 379,999","Semarak & Penaga Condominium, Batu Caves","Condominium For Sale, listed 1 hour ago","1,260",3,2,Leasehold,https://www.mudah.my/semarak-penaga-1260sf-full-loan-batu-caves-symphony-amara-107866638.htm,"Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 430,000","The Zest @ Kinrara 9, Bandar Kinrara","Condominium For Sale, listed 1 hour ago","1,110",3,2,Freehold,https://www.mudah.my/renovated-cabinet-condo-near-by-lrt-station-puchong-kinrara-110381519.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 600,000","Residensi Permata @ Taman Melawati, Ulu Klang","Condominium For Sale, listed 1 hour ago","1,258",4,3,Leasehold,https://www.mudah.my/residensi-permata-taman-melawati-dual-key-unit-and-fully-furnished-111279151.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 69,000","Pangsapuri Baiduri (Bandar Tasik Kesuma), Beranang","Apartment For Sale, listed 1 hour ago",700,3,2,Freehold,https://www.mudah.my/boleh-fullloan-pangsapuri-baiduri-tingat-4-bandar-tasik-kesuma-100-108154331.htm,"Parking, Playground"
"RM 190,000","Putra Permai Block C, Seri Kembangan","Apartment For Sale, listed 1 hour ago",890,3,2,Leasehold,https://www.mudah.my/pangsapuri-putra-permai-block-c-taman-equine-near-mcdonalds-aeon-110552647.htm,"Parking, Security, Playground"
"RM 170,000","Lagoon Perdana, Petaling Jaya","Apartment For Sale, listed 1 hour ago",852,3,2,Leasehold,https://www.mudah.my/100-fullloan-pangsapuri-lagoon-perdana-bandar-sunway-petaling-jaya-108973112.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
"RM 250,000","Vista Millennium Condominiums, Puchong","Condominium For Sale, listed 1 hour ago",850,3,2,Leasehold,https://www.mudah.my/cash-back-full-loan-vista-millennium-condo-puchong-perdana-near-lrt-102016067.htm,"Security, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Jogging Track"
"RM 75,000","Bandar Teknologi Kajang Flat, Semenyih","Flat For Sale, listed 1 hour ago",540,2,1,Freehold,https://www.mudah.my/boleh-full-loan-flat-bandar-teknologi-kajang-seksyen-3-tingat-3-110553711.htm,Parking
"RM 330,000","Sri Pelangi Apartment, Shah Alam","Apartment For Sale, listed 1 hour ago","1,100",3,2,Leasehold,https://www.mudah.my/fully-reno-2carpark-sri-pelangi-apartment-subang-u5-shah-alam-110555337.htm,"Parking, Security, Lift, Playground, Barbeque area, Minimart, Jogging Track, Tennis Court"
"RM 290,000","Vesta View Apartment @ Taman Putra Impian, Kajang","Apartment For Sale, listed 1 hour ago","1,044",3,2,Leasehold,https://www.mudah.my/with-swimming-pool-3r2b-2cp-1044sqf-vesta-view-bandar-seri-putra-110540907.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court"
"RM 425,000","City of Green Condominium, Seri Kembangan","Service Residence For Sale, listed 1 hour ago","1,068",3,2,Freehold,https://www.mudah.my/cashback-100k-full-loan-city-of-green-bukit-jalil-kuala-lumpur-111279142.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall"
"RM 350,000","Kemensah Villa, Ampang","Condominium For Sale, listed 1 hour ago","1,044",3,2,Freehold,https://www.mudah.my/murah-1-044-sf-kemensah-villa-condominium-kemensah-heights-selangor-111279134.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area"
"RM 399,000","KiPark Selayang, Selayang","Condominium For Sale, listed 1 hour ago","1,139",4,2,Leasehold,https://www.mudah.my/0-deposit-renovated-kipark-selayang-bandar-baru-selayang-107783792.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area"
"RM 395,000","City Garden Orchid Court, Ampang","Condominium For Sale, listed 1 hour ago","1,076",3,2,Leasehold,https://www.mudah.my/prime-area-city-garden-condo-orchid-court-taman-nirwana-ampang-111196569.htm,"Parking, Security, Swimming Pool, Playground"
"RM 650,000","D'Pines, Ampang","Condominium For Sale, listed 1 hour ago","1,394",3,2,Leasehold,https://www.mudah.my/renovated-d-pines-condominium-ampang-selangor-111196450.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Jogging Track"
"RM 300,000","Flora Damansara, Damansara Perdana","Apartment For Sale, listed 1 hour ago",850,4,2,Leasehold,https://www.mudah.my/medium-cost-apartment-flora-damansara-damansara-perdana-111278996.htm,"Parking, Security, Lift, Playground, Minimart"
"RM 460,000","Centrestage Designer Suite, Petaling Jaya","Service Residence For Sale, listed 1 hour ago",799,3,2,Leasehold,https://www.mudah.my/below-market-corner-799sf-high-roi-centrestage-designer-suites-pj-111278989.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 398,000","Aera Residence, Petaling Jaya","Service Residence For Sale, listed 1 hour ago",718,2,1,Leasehold,https://www.mudah.my/full-loan-cashback-depo1k-aera-residence-petaling-jaya-bandar-sunway-108172872.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Squash Court"
"RM 260,000","Sri Gotong Apartment, Batu Caves","Apartment For Sale, listed 1 hour ago",816,3,2,Leasehold,https://www.mudah.my/sri-gotong-apartment-full-loan-low-depo-816-sf-gombak-107281290.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 380,000","Residensi Bukit Palma 1 (Palm Hill Residence 1), Kajang","Condominium For Sale, listed 1 hour ago","1,011",3,2,Freehold,https://www.mudah.my/palm-hill-residence-1-full-loan-low-depo-below-market-kajang-108950815.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Club house, Jogging Track"
"RM 450,000","You City III (You City 3), Cheras","Apartment For Sale, listed 1 hour ago",678,2,2,Freehold,https://www.mudah.my/you-city-3-for-sale-2-rooms-mrt-new-unit-cheras-batu-9-freehold-110405583.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall"
"RM 165,000","Pangsapuri Rebana, Klang","Flat For Sale, listed 1 hour ago",650,3,2,Freehold,https://www.mudah.my/rebana-apartment-bukit-raja-klang-111258049.htm,"Parking, Playground"
"RM 259,000","The Netizen @ Bandar Tun Hussein Onn, Cheras","Apartment For Sale, listed 1 hour ago",550,2,1,Freehold,https://www.mudah.my/netizen-2r1b-first-come-first-serve-next-to-4-university-mrt-110933643.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 295,000","D’Cassia Apartment, Semenyih","Apartment For Sale, listed 1 hour ago",850,3,2,Freehold,https://www.mudah.my/renovated-cantik-apartment-d-cassia-setia-ecohill-semenyih-110989656.htm,"Parking, Security, Playground, Minimart"
"RM 239,000","Amazing Heights, Klang","Apartment For Sale, listed 1 hour ago",883,3,2,Freehold,https://www.mudah.my/booking-1k-amazing-heights-apartment-sg-udang-klang-109428288.htm,"Security, Swimming Pool, Playground, Jogging Track"
